CMDLINE /anaconda/bin/python csnn_pc_mnist.py
MEM 434.003906 1498112497.2213
MEM 434.960938 1498112497.3430
MEM 435.179688 1498112497.4612
MEM 434.003906 1498112497.5800
MEM 433.273438 1498112497.7006
MEM 433.273438 1498112497.8188
MEM 433.394531 1498112497.9356
MEM 433.394531 1498112498.0532
MEM 433.398438 1498112498.1695
MEM 433.398438 1498112498.2892
MEM 433.398438 1498112498.4093
MEM 433.402344 1498112498.5300
MEM 433.402344 1498112498.6490
MEM 433.402344 1498112498.7675
MEM 433.402344 1498112498.8872
MEM 433.402344 1498112499.0096
MEM 433.402344 1498112499.1267
MEM 433.402344 1498112499.2466
MEM 433.402344 1498112499.3652
MEM 433.402344 1498112499.4833
MEM 433.402344 1498112499.6015
MEM 433.402344 1498112499.7261
MEM 433.640625 1498112499.8509
MEM 433.906250 1498112499.9714
MEM 433.906250 1498112500.0857
MEM 433.960938 1498112500.2061
MEM 433.960938 1498112500.3242
MEM 433.960938 1498112500.4469
MEM 433.960938 1498112500.5639
MEM 433.960938 1498112500.6850
MEM 435.195312 1498112500.8044
MEM 435.195312 1498112500.9190
MEM 435.195312 1498112501.0429
MEM 435.195312 1498112501.1599
MEM 435.210938 1498112501.2766
MEM 435.210938 1498112501.4008
MEM 435.210938 1498112501.5229
MEM 435.210938 1498112501.6447
MEM 435.972656 1498112501.7652
MEM 435.210938 1498112501.8854
MEM 435.234375 1498112502.0027
MEM 435.234375 1498112502.1235
MEM 435.238281 1498112502.2410
MEM 435.238281 1498112502.3599
MEM 435.238281 1498112502.4732
MEM 435.238281 1498112502.5934
MEM 435.238281 1498112502.7105
MEM 435.238281 1498112502.8287
MEM 435.238281 1498112502.9549
MEM 435.238281 1498112503.0746
MEM 435.238281 1498112503.1913
MEM 435.238281 1498112503.3085
MEM 435.238281 1498112503.4299
MEM 435.238281 1498112503.5557
MEM 435.265625 1498112503.6751
MEM 435.265625 1498112503.7909
MEM 435.265625 1498112503.9070
MEM 435.265625 1498112504.0275
MEM 435.312500 1498112504.1443
MEM 436.269531 1498112504.2600
MEM 436.500000 1498112504.3871
MEM 435.324219 1498112504.5083
MEM 435.324219 1498112504.6284
MEM 435.328125 1498112504.7489
MEM 435.328125 1498112504.8657
MEM 435.328125 1498112504.9791
MEM 435.328125 1498112505.1014
MEM 435.339844 1498112505.2163
MEM 436.296875 1498112505.3352
MEM 435.339844 1498112505.4575
MEM 435.339844 1498112505.5808
MEM 435.339844 1498112505.7057
MEM 435.339844 1498112505.8245
MEM 435.339844 1498112505.9439
MEM 435.339844 1498112506.0681
MEM 435.339844 1498112506.1862
MEM 435.339844 1498112506.3087
MEM 435.339844 1498112506.4322
MEM 436.519531 1498112506.5528
MEM 435.343750 1498112506.6711
MEM 435.343750 1498112506.7890
MEM 435.343750 1498112506.9090
MEM 435.343750 1498112507.0331
MEM 435.343750 1498112507.1497
MEM 435.343750 1498112507.2657
MEM 435.343750 1498112507.3802
MEM 435.351562 1498112507.5004
MEM 435.351562 1498112507.6212
MEM 435.351562 1498112507.7425
MEM 435.351562 1498112507.8621
MEM 435.351562 1498112507.9844
MEM 435.351562 1498112508.1014
MEM 435.351562 1498112508.2204
MEM 435.351562 1498112508.3432
MEM 435.351562 1498112508.4616
MEM 436.113281 1498112508.5828
MEM 435.359375 1498112508.7002
MEM 435.359375 1498112508.8148
MEM 435.363281 1498112508.9304
MEM 435.363281 1498112509.0492
MEM 435.363281 1498112509.1637
MEM 435.363281 1498112509.2835
MEM 435.363281 1498112509.4039
MEM 435.363281 1498112509.5242
MEM 435.363281 1498112509.6402
MEM 435.363281 1498112509.7597
MEM 435.363281 1498112509.8756
MEM 435.363281 1498112509.9922
MEM 435.363281 1498112510.1107
MEM 435.363281 1498112510.2347
MEM 435.363281 1498112510.3547
MEM 435.363281 1498112510.4701
MEM 435.230469 1498112510.5856
MEM 435.230469 1498112510.7067
MEM 436.406250 1498112510.8239
MEM 435.234375 1498112510.9436
MEM 435.234375 1498112511.0603
MEM 435.234375 1498112511.1732
MEM 435.234375 1498112511.2959
MEM 435.234375 1498112511.4156
MEM 435.500000 1498112511.5319
MEM 435.500000 1498112511.6520
MEM 438.945312 1498112511.7713
MEM 435.515625 1498112511.8901
MEM 435.515625 1498112512.0116
MEM 435.515625 1498112512.1290
MEM 435.515625 1498112512.2461
MEM 435.515625 1498112512.3675
MEM 435.515625 1498112512.4863
MEM 435.535156 1498112512.6056
MEM 435.535156 1498112512.7198
MEM 435.535156 1498112512.8338
MEM 435.535156 1498112512.9506
MEM 435.593750 1498112513.0728
MEM 435.593750 1498112513.1945
MEM 435.593750 1498112513.3136
MEM 435.593750 1498112513.4306
MEM 435.605469 1498112513.5495
MEM 436.613281 1498112513.6710
MEM 435.613281 1498112513.7932
MEM 435.613281 1498112513.9118
MEM 435.617188 1498112514.0273
MEM 435.617188 1498112514.1447
MEM 435.617188 1498112514.2633
MEM 435.617188 1498112514.3818
MEM 435.617188 1498112514.5006
MEM 435.617188 1498112514.6202
MEM 435.617188 1498112514.7355
MEM 435.617188 1498112514.8517
MEM 435.617188 1498112514.9733
MEM 435.617188 1498112515.0883
MEM 435.617188 1498112515.2068
MEM 435.617188 1498112515.3248
MEM 435.617188 1498112515.4413
MEM 435.617188 1498112515.5606
MEM 435.617188 1498112515.6787
MEM 435.617188 1498112515.8008
MEM 435.617188 1498112515.9204
MEM 436.574219 1498112516.0377
MEM 436.804688 1498112516.1552
MEM 435.628906 1498112516.2742
MEM 435.628906 1498112516.3929
MEM 435.628906 1498112516.5080
MEM 435.628906 1498112516.6284
MEM 435.628906 1498112516.7512
MEM 435.628906 1498112516.8731
MEM 435.628906 1498112516.9919
MEM 436.585938 1498112517.1113
MEM 435.628906 1498112517.2299
MEM 435.632812 1498112517.3465
MEM 435.632812 1498112517.4691
MEM 436.550781 1498112517.5846
MEM 435.632812 1498112517.7017
MEM 435.632812 1498112517.8218
MEM 435.632812 1498112517.9468
MEM 435.632812 1498112518.0659
MEM 435.632812 1498112518.1825
MEM 435.632812 1498112518.3026
MEM 435.632812 1498112518.4203
MEM 435.632812 1498112518.5363
MEM 435.632812 1498112518.6597
MEM 435.632812 1498112518.7802
MEM 435.632812 1498112518.8974
MEM 435.632812 1498112519.0154
MEM 435.632812 1498112519.1350
MEM 435.632812 1498112519.2511
MEM 435.632812 1498112519.3678
MEM 435.632812 1498112519.4823
MEM 435.632812 1498112519.6025
MEM 435.632812 1498112519.7171
MEM 435.632812 1498112519.8325
MEM 435.632812 1498112519.9613
MEM 435.632812 1498112520.0762
MEM 435.632812 1498112520.1962
MEM 435.636719 1498112520.3152
MEM 435.644531 1498112520.4356
MEM 435.644531 1498112520.5581
MEM 435.644531 1498112520.6802
MEM 435.644531 1498112520.8003
MEM 435.644531 1498112520.9181
MEM 435.644531 1498112521.0341
MEM 435.644531 1498112521.1545
MEM 435.644531 1498112521.2733
MEM 435.644531 1498112521.3937
MEM 435.644531 1498112521.5103
MEM 435.648438 1498112521.6264
MEM 435.648438 1498112521.7415
MEM 435.648438 1498112521.8575
MEM 435.648438 1498112521.9764
MEM 435.648438 1498112522.0901
MEM 435.648438 1498112522.2094
MEM 435.652344 1498112522.3267
MEM 435.652344 1498112522.4499
MEM 436.828125 1498112522.5645
MEM 435.656250 1498112522.6839
MEM 435.656250 1498112522.8001
MEM 435.656250 1498112522.9226
MEM 435.656250 1498112523.0423
MEM 435.656250 1498112523.1648
MEM 435.921875 1498112523.2829
MEM 435.925781 1498112523.4003
MEM 435.792969 1498112523.5243
MEM 435.792969 1498112523.6406
MEM 435.792969 1498112523.7623
MEM 435.792969 1498112523.8832
MEM 435.792969 1498112524.0052
MEM 435.792969 1498112524.1262
MEM 435.792969 1498112524.2445
MEM 435.792969 1498112524.3649
MEM 435.792969 1498112524.4817
MEM 435.792969 1498112524.5983
MEM 435.792969 1498112524.7212
MEM 435.792969 1498112524.8361
MEM 435.792969 1498112524.9554
MEM 435.792969 1498112525.0763
MEM 435.792969 1498112525.1983
MEM 435.792969 1498112525.3188
MEM 435.792969 1498112525.4352
MEM 436.976562 1498112525.5533
MEM 435.800781 1498112525.6720
MEM 435.804688 1498112525.7897
MEM 435.804688 1498112525.9091
MEM 435.804688 1498112526.0240
MEM 435.804688 1498112526.1477
MEM 435.804688 1498112526.2650
MEM 435.804688 1498112526.3819
MEM 435.812500 1498112526.4983
MEM 435.812500 1498112526.6166
MEM 435.812500 1498112526.7375
MEM 435.812500 1498112526.8558
MEM 435.812500 1498112526.9724
MEM 435.812500 1498112527.0934
MEM 435.812500 1498112527.2141
MEM 435.812500 1498112527.3345
MEM 435.812500 1498112527.4514
MEM 435.812500 1498112527.5694
MEM 435.812500 1498112527.6889
MEM 436.769531 1498112527.8073
MEM 435.812500 1498112527.9299
MEM 435.812500 1498112528.0464
MEM 435.812500 1498112528.1716
MEM 435.812500 1498112528.2902
MEM 435.812500 1498112528.4096
MEM 435.812500 1498112528.5334
MEM 435.820312 1498112528.6513
MEM 435.820312 1498112528.7705
MEM 435.820312 1498112528.8869
MEM 435.824219 1498112529.0081
MEM 435.824219 1498112529.1289
MEM 435.824219 1498112529.2455
MEM 435.824219 1498112529.3630
MEM 435.824219 1498112529.4771
MEM 435.824219 1498112529.6010
MEM 435.832031 1498112529.7223
MEM 435.832031 1498112529.8414
MEM 435.839844 1498112529.9599
MEM 435.839844 1498112530.0775
MEM 435.839844 1498112530.1964
MEM 435.839844 1498112530.3195
MEM 435.839844 1498112530.4391
MEM 435.839844 1498112530.5558
MEM 435.839844 1498112530.6773
MEM 435.839844 1498112530.7930
MEM 435.839844 1498112530.9163
MEM 435.839844 1498112531.0307
MEM 435.839844 1498112531.1504
MEM 435.839844 1498112531.2710
MEM 435.839844 1498112531.3907
MEM 435.839844 1498112531.5115
MEM 435.843750 1498112531.6302
MEM 435.843750 1498112531.7513
MEM 435.843750 1498112531.8705
MEM 435.843750 1498112531.9909
MEM 435.859375 1498112532.1142
MEM 435.859375 1498112532.2333
MEM 436.816406 1498112532.3515
MEM 435.863281 1498112532.4722
MEM 435.863281 1498112532.5912
MEM 435.863281 1498112532.7074
MEM 435.863281 1498112532.8265
MEM 435.863281 1498112532.9454
MEM 435.863281 1498112533.0640
MEM 435.863281 1498112533.1780
MEM 435.871094 1498112533.2943
MEM 435.871094 1498112533.4177
MEM 435.871094 1498112533.5363
MEM 435.871094 1498112533.6554
MEM 435.871094 1498112533.7714
MEM 435.871094 1498112533.8871
MEM 435.871094 1498112534.0046
MEM 435.871094 1498112534.1200
MEM 435.878906 1498112534.2408
MEM 435.878906 1498112534.3639
MEM 435.882812 1498112534.4760
MEM 435.886719 1498112534.6019
MEM 435.886719 1498112534.7193
MEM 435.886719 1498112534.8371
MEM 435.886719 1498112534.9545
MEM 436.156250 1498112535.0729
MEM 436.156250 1498112535.1946
MEM 436.195312 1498112535.3142
MEM 436.195312 1498112535.4357
MEM 436.195312 1498112535.5525
MEM 436.195312 1498112535.6666
MEM 436.195312 1498112535.7824
MEM 436.195312 1498112535.8984
MEM 436.195312 1498112536.0205
MEM 436.195312 1498112536.1383
MEM 436.195312 1498112536.2570
MEM 436.195312 1498112536.3771
MEM 436.195312 1498112536.4951
MEM 436.195312 1498112536.6139
MEM 436.195312 1498112536.7397
MEM 436.195312 1498112536.8574
MEM 436.195312 1498112536.9718
MEM 436.199219 1498112537.0915
MEM 437.375000 1498112537.2106
MEM 436.199219 1498112537.3298
MEM 436.199219 1498112537.4494
MEM 436.199219 1498112537.5664
MEM 436.203125 1498112537.6825
MEM 436.203125 1498112537.8002
MEM 436.203125 1498112537.9175
MEM 436.203125 1498112538.0384
MEM 436.203125 1498112538.1593
MEM 436.203125 1498112538.2792
MEM 436.203125 1498112538.4014
MEM 436.203125 1498112538.5229
MEM 436.207031 1498112538.6453
MEM 436.207031 1498112538.7611
MEM 436.207031 1498112538.8817
MEM 436.207031 1498112539.0017
MEM 436.968750 1498112539.1149
MEM 437.382812 1498112539.2403
MEM 436.210938 1498112539.3578
MEM 436.210938 1498112539.4784
MEM 436.210938 1498112539.5942
MEM 436.210938 1498112539.7100
MEM 436.210938 1498112539.8270
MEM 436.210938 1498112539.9486
MEM 436.210938 1498112540.0704
MEM 436.210938 1498112540.1904
MEM 436.210938 1498112540.3060
MEM 436.210938 1498112540.4200
MEM 436.210938 1498112540.5406
MEM 436.210938 1498112540.6600
MEM 436.210938 1498112540.7756
MEM 436.210938 1498112540.8943
MEM 436.210938 1498112541.0107
MEM 436.210938 1498112541.1280
MEM 436.210938 1498112541.2485
MEM 436.214844 1498112541.3718
MEM 436.214844 1498112541.4896
MEM 437.171875 1498112541.6144
MEM 436.214844 1498112541.7324
MEM 436.214844 1498112541.8526
MEM 436.214844 1498112541.9721
MEM 436.214844 1498112542.0941
MEM 436.214844 1498112542.2124
MEM 436.214844 1498112542.3273
MEM 436.214844 1498112542.4496
MEM 436.214844 1498112542.5691
MEM 436.214844 1498112542.6890
MEM 436.218750 1498112542.8076
MEM 436.218750 1498112542.9219
MEM 436.218750 1498112543.0375
MEM 436.218750 1498112543.1563
MEM 436.218750 1498112543.2765
MEM 436.218750 1498112543.3969
MEM 436.222656 1498112543.5175
MEM 437.398438 1498112543.6320
MEM 437.406250 1498112543.7548
MEM 436.230469 1498112543.8705
MEM 436.230469 1498112543.9888
MEM 436.230469 1498112544.1053
MEM 437.148438 1498112544.2234
MEM 436.230469 1498112544.3421
MEM 436.230469 1498112544.4628
MEM 436.230469 1498112544.5883
MEM 437.187500 1498112544.7123
MEM 436.230469 1498112544.8271
MEM 436.230469 1498112544.9481
MEM 436.230469 1498112545.0654
MEM 436.230469 1498112545.1876
MEM 436.230469 1498112545.3057
MEM 436.230469 1498112545.4232
MEM 436.230469 1498112545.5433
MEM 436.230469 1498112545.6576
MEM 436.230469 1498112545.7753
MEM 436.234375 1498112545.8925
MEM 436.234375 1498112546.0120
MEM 436.234375 1498112546.1282
MEM 436.234375 1498112546.2443
MEM 436.238281 1498112546.3701
MEM 436.769531 1498112546.4937
MEM 436.769531 1498112546.6160
MEM 436.769531 1498112546.7323
MEM 436.769531 1498112546.8477
MEM 436.769531 1498112546.9696
MEM 436.769531 1498112547.0878
MEM 436.769531 1498112547.2045
MEM 436.769531 1498112547.3222
MEM 436.769531 1498112547.4401
MEM 436.769531 1498112547.5550
MEM 436.769531 1498112547.6786
MEM 436.769531 1498112547.8022
MEM 436.769531 1498112547.9201
MEM 436.769531 1498112548.0377
MEM 436.769531 1498112548.1547
MEM 436.769531 1498112548.2758
MEM 436.769531 1498112548.3911
MEM 436.769531 1498112548.5115
MEM 437.703125 1498112548.6279
MEM 436.773438 1498112548.7486
MEM 436.773438 1498112548.8622
MEM 436.773438 1498112548.9776
MEM 436.773438 1498112549.0954
MEM 436.773438 1498112549.2189
MEM 436.773438 1498112549.3334
MEM 436.773438 1498112549.4565
MEM 436.773438 1498112549.5776
MEM 436.773438 1498112549.6960
MEM 436.773438 1498112549.8150
MEM 436.773438 1498112549.9347
MEM 436.773438 1498112550.0515
MEM 436.773438 1498112550.1744
MEM 436.777344 1498112550.2901
MEM 436.777344 1498112550.4154
MEM 436.777344 1498112550.5378
MEM 436.777344 1498112550.6541
MEM 436.777344 1498112550.7765
MEM 436.781250 1498112550.8933
MEM 436.781250 1498112551.0109
MEM 436.781250 1498112551.1264
MEM 436.781250 1498112551.2420
MEM 436.781250 1498112551.3600
MEM 436.781250 1498112551.4782
MEM 436.781250 1498112551.5946
MEM 436.781250 1498112551.7153
MEM 436.781250 1498112551.8360
MEM 436.781250 1498112551.9522
MEM 436.781250 1498112552.0658
MEM 436.781250 1498112552.1803
MEM 436.781250 1498112552.3011
MEM 436.781250 1498112552.4219
MEM 436.781250 1498112552.5421
MEM 436.781250 1498112552.6593
MEM 436.781250 1498112552.7800
MEM 436.781250 1498112552.9010
MEM 436.781250 1498112553.0164
MEM 436.781250 1498112553.1331
MEM 436.781250 1498112553.2520
MEM 436.781250 1498112553.3704
MEM 436.781250 1498112553.4913
MEM 436.781250 1498112553.6101
MEM 436.781250 1498112553.7290
MEM 436.781250 1498112553.8456
MEM 436.781250 1498112553.9641
MEM 436.781250 1498112554.0809
MEM 436.781250 1498112554.2027
MEM 436.781250 1498112554.3191
MEM 436.781250 1498112554.4345
MEM 436.785156 1498112554.5588
MEM 436.785156 1498112554.6741
MEM 436.785156 1498112554.7920
MEM 436.785156 1498112554.9113
MEM 436.785156 1498112555.0337
MEM 436.796875 1498112555.1517
MEM 436.796875 1498112555.2688
MEM 436.800781 1498112555.3889
MEM 436.800781 1498112555.5038
MEM 436.800781 1498112555.6259
MEM 436.800781 1498112555.7394
MEM 436.800781 1498112555.8600
MEM 436.800781 1498112555.9758
MEM 436.800781 1498112556.0931
MEM 436.800781 1498112556.2150
MEM 436.800781 1498112556.3376
MEM 436.808594 1498112556.4528
MEM 436.808594 1498112556.5741
MEM 436.808594 1498112556.6922
MEM 436.808594 1498112556.8119
MEM 436.808594 1498112556.9329
MEM 436.808594 1498112557.0509
MEM 436.808594 1498112557.1696
MEM 436.812500 1498112557.2853
MEM 436.812500 1498112557.4039
MEM 437.988281 1498112557.5194
MEM 436.812500 1498112557.6397
MEM 436.812500 1498112557.7606
MEM 436.816406 1498112557.8798
MEM 436.816406 1498112558.0054
MEM 436.816406 1498112558.1271
MEM 437.140625 1498112558.2462
MEM 437.152344 1498112558.3645
MEM 439.882812 1498112558.4855
MEM 438.078125 1498112558.6043
MEM 437.160156 1498112558.7193
MEM 437.160156 1498112558.8391
MEM 437.160156 1498112558.9571
MEM 437.160156 1498112559.0814
MEM 437.160156 1498112559.2047
MEM 437.160156 1498112559.3219
MEM 437.160156 1498112559.4382
MEM 437.160156 1498112559.5613
MEM 437.160156 1498112559.6800
MEM 437.160156 1498112559.7988
MEM 437.160156 1498112559.9193
MEM 437.160156 1498112560.0394
MEM 437.160156 1498112560.1579
MEM 437.160156 1498112560.2741
MEM 437.164062 1498112560.3939
MEM 437.164062 1498112560.5140
MEM 437.164062 1498112560.6306
MEM 437.164062 1498112560.7564
MEM 437.164062 1498112560.8754
MEM 438.082031 1498112560.9927
MEM 437.164062 1498112561.1120
MEM 437.164062 1498112561.2317
MEM 437.164062 1498112561.3648
MEM 437.164062 1498112561.4866
MEM 437.164062 1498112561.6026
MEM 437.167969 1498112561.7219
MEM 437.167969 1498112561.8414
MEM 437.167969 1498112561.9611
MEM 437.167969 1498112562.0790
MEM 437.167969 1498112562.1971
MEM 437.167969 1498112562.3201
MEM 437.167969 1498112562.4406
MEM 437.167969 1498112562.5585
MEM 437.167969 1498112562.6782
MEM 437.167969 1498112562.7971
MEM 437.167969 1498112562.9165
MEM 437.167969 1498112563.0320
MEM 437.167969 1498112563.1515
MEM 437.167969 1498112563.2667
MEM 437.167969 1498112563.3858
MEM 437.167969 1498112563.5043
MEM 437.167969 1498112563.6214
MEM 437.167969 1498112563.7341
MEM 437.167969 1498112563.8519
MEM 437.167969 1498112563.9690
MEM 437.167969 1498112564.0897
MEM 437.167969 1498112564.2093
MEM 437.167969 1498112564.3258
MEM 437.167969 1498112564.4486
MEM 437.167969 1498112564.5781
MEM 438.078125 1498112564.6961
MEM 437.167969 1498112564.8173
MEM 437.167969 1498112564.9344
MEM 437.167969 1498112565.0549
MEM 437.167969 1498112565.1801
MEM 437.167969 1498112565.2996
MEM 437.167969 1498112565.4186
MEM 437.167969 1498112565.5376
MEM 437.167969 1498112565.6619
MEM 437.167969 1498112565.7804
MEM 437.167969 1498112565.9048
MEM 437.167969 1498112566.0216
MEM 437.167969 1498112566.1364
MEM 437.171875 1498112566.2560
MEM 437.171875 1498112566.3750
MEM 437.171875 1498112566.4935
MEM 437.171875 1498112566.6128
MEM 437.171875 1498112566.7311
MEM 437.171875 1498112566.8467
MEM 437.171875 1498112566.9647
MEM 437.203125 1498112567.0842
MEM 437.203125 1498112567.2038
MEM 437.203125 1498112567.3240
MEM 437.203125 1498112567.4455
MEM 437.203125 1498112567.5653
MEM 437.203125 1498112567.6804
MEM 437.203125 1498112567.8050
MEM 437.203125 1498112567.9228
MEM 437.203125 1498112568.0409
MEM 437.203125 1498112568.1614
MEM 437.203125 1498112568.2837
MEM 437.203125 1498112568.3987
MEM 437.203125 1498112568.5164
MEM 437.203125 1498112568.6377
MEM 437.203125 1498112568.7603
MEM 437.203125 1498112568.8789
MEM 437.203125 1498112568.9996
MEM 438.160156 1498112569.1160
MEM 437.203125 1498112569.2328
MEM 437.203125 1498112569.3581
MEM 437.203125 1498112569.4761
MEM 437.203125 1498112569.5914
MEM 437.203125 1498112569.7129
MEM 437.207031 1498112569.8354
MEM 437.476562 1498112569.9529
MEM 437.476562 1498112570.0751
MEM 437.511719 1498112570.1933
MEM 437.554688 1498112570.3149
MEM 437.554688 1498112570.4354
MEM 437.554688 1498112570.5526
MEM 437.554688 1498112570.6637
MEM 437.562500 1498112570.7831
MEM 437.562500 1498112570.9073
MEM 437.562500 1498112571.0269
MEM 437.562500 1498112571.1467
MEM 437.562500 1498112571.2614
MEM 437.562500 1498112571.3867
MEM 437.562500 1498112571.5055
MEM 437.562500 1498112571.6231
MEM 437.562500 1498112571.7445
MEM 437.562500 1498112571.8579
MEM 437.574219 1498112571.9839
MEM 437.589844 1498112572.1086
MEM 437.589844 1498112572.2275
